ID,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
UmVhY3Rpb246Nzcw,6.0,78.0,72.0,30.666666666666668,31.555555555555557,6.0,63.0,87.0,24.0,75.66666666666667,8.444444444444443,63.0,12.0107,195.084,183.07330000000002,74.3647,80.47953333333334,12.0107,54.8,3823.0,3768.2,1973.0666666666666,1278.8444444444447,54.8,10.0,16.0,6.0,13.333333333333334,2.222222222222222,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,92.66666666666667,28.88888888888889,66.0,2.28,3.44,1.1600000000000001,2.7566666666666664,0.45555555555555555,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.0,1.3333333333333333,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,4.0,24.0,20.0,11.333333333333334,8.444444444444445,4.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,2.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,5.64,15.02,9.379999999999999,9.921666666666667,3.3988888888888886,5.64,0.0,4.496,4.496,1.4986666666666668,1.9982222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246OTg=,6.0,78.0,72.0,54.333333333333336,31.555555555555557,78.0,63.0,87.0,24.0,69.33333333333333,8.444444444444443,63.0,12.0107,195.084,183.07330000000002,134.72435000000002,80.47953333333334,195.084,54.8,3823.0,3768.2,2007.2333333333333,650.8111111111111,2041.4,10.0,16.0,6.0,11.666666666666666,2.222222222222222,10.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,66.0,136.0,70.0,114.33333333333333,28.88888888888889,136.0,2.28,3.44,1.1600000000000001,2.518333333333333,0.31777777777777777,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,6.0,4.0,9.0,0.0,14.0,14.0,9.333333333333334,6.222222222222222,14.0,4.0,24.0,20.0,17.666666666666668,8.444444444444445,24.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,5.64,15.02,9.379999999999999,12.470833333333333,3.3988888888888886,15.02,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,184.33333333333334,57.444444444444436,225.0
UmVhY3Rpb246OTk=,6.0,78.0,72.0,54.333333333333336,31.555555555555557,78.0,63.0,87.0,24.0,69.33333333333333,8.444444444444443,63.0,12.0107,195.084,183.07330000000002,134.72435000000002,80.47953333333334,195.084,54.8,3823.0,3768.2,2007.2333333333333,650.8111111111111,2041.4,10.0,16.0,6.0,11.666666666666666,2.222222222222222,10.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,66.0,136.0,70.0,114.33333333333333,28.88888888888889,136.0,2.28,3.44,1.1600000000000001,2.518333333333333,0.31777777777777777,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,6.0,4.0,9.0,0.0,14.0,14.0,9.333333333333334,6.222222222222222,14.0,4.0,24.0,20.0,17.666666666666668,8.444444444444445,24.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,5.64,15.02,9.379999999999999,12.470833333333333,3.3988888888888886,15.02,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,184.33333333333334,57.444444444444436,225.0
UmVhY3Rpb246OTc=,6.0,78.0,72.0,54.333333333333336,31.555555555555557,78.0,63.0,87.0,24.0,69.33333333333333,8.444444444444443,63.0,12.0107,195.084,183.07330000000002,134.72435000000002,80.47953333333334,195.084,54.8,3823.0,3768.2,2007.2333333333333,650.8111111111111,2041.4,10.0,16.0,6.0,11.666666666666666,2.222222222222222,10.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,66.0,136.0,70.0,114.33333333333333,28.88888888888889,136.0,2.28,3.44,1.1600000000000001,2.518333333333333,0.31777777777777777,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,9.0,9.0,6.0,4.0,9.0,0.0,14.0,14.0,9.333333333333334,6.222222222222222,14.0,4.0,24.0,20.0,17.666666666666668,8.444444444444445,24.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.3333333333333335,0.5555555555555557,2.0,5.64,15.02,9.379999999999999,12.470833333333333,3.3988888888888886,15.02,0.0,4.496,4.496,0.7493333333333334,1.248888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,184.33333333333334,57.444444444444436,225.0
UmVhY3Rpb246NzM3,1.0,78.0,77.0,13.428571428571429,18.448979591836736,1.0,63.0,92.0,29.0,83.57142857142857,9.63265306122449,92.0,1.00794,195.084,194.07606,31.87673714285714,46.63064653061224,1.00794,14.01,3823.0,3808.99,1391.92,1574.7542857142855,14.01,1.0,14.0,13.0,6.0,5.714285714285714,1.0,1.0,6.0,5.0,2.0,1.1428571428571428,1.0,31.0,136.0,105.0,58.857142857142854,31.83673469387755,31.0,2.2,2.55,0.34999999999999964,2.3114285714285714,0.13632653061224476,2.2,1.0,2.0,1.0,1.2857142857142858,0.4081632653061225,1.0,0.0,2.0,2.0,0.5714285714285714,0.8163265306122449,0.0,0.0,9.0,9.0,1.2857142857142858,2.2040816326530615,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,1.0,24.0,23.0,5.142857142857143,5.387755102040818,1.0,0.0,1.0,1.0,0.7142857142857143,0.40816326530612246,1.0,0.0,4.0,4.0,1.1428571428571428,1.6326530612244898,0.0,0.0,1.0,1.0,0.14285714285714285,0.24489795918367346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.1428571428571428,1.0,5.64,15.02,9.379999999999999,7.5371428571428565,2.137959183673469,6.615,0.0,7.853,7.853,5.771999999999999,2.378285714285714,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,198.42857142857142,7.591836734693869,194.0
UmVhY3Rpb246NDM0MTEz,7.0,78.0,71.0,75.0,5.74468085106383,78.0,63.0,87.0,24.0,63.91489361702128,1.751923947487552,63.0,14.0067,195.084,181.0773,187.42098085106386,14.673866455409664,195.084,54.8,2041.4,1986.6000000000001,1957.0393617021277,161.54164780443642,2041.4,10.0,16.0,6.0,10.23404255319149,0.44816659121774577,10.0,2.0,6.0,4.0,5.829787234042553,0.32593933906745154,6.0,66.0,136.0,70.0,133.12765957446808,5.5002263467632435,136.0,2.28,3.44,1.1600000000000001,2.320851063829787,0.0782254413761883,2.28,1.0,2.0,1.0,1.0425531914893618,0.08148483476686288,1.0,0.0,4.0,4.0,0.14893617021276595,0.2851969216840199,0.0,0.0,9.0,9.0,8.617021276595745,0.7333635129017654,9.0,0.0,14.0,14.0,13.404255319148936,1.14078768673608,14.0,5.0,24.0,19.0,23.21276595744681,1.507469443186962,24.0,0.0,1.0,1.0,0.9574468085106383,0.08148483476686279,1.0,0.0,3.0,3.0,0.10638297872340426,0.2037120869171571,0.0,0.0,1.0,1.0,0.9574468085106383,0.08148483476686279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.021276595744681,0.04164780443639669,2.0,9.105,15.02,5.914999999999999,14.88880319148936,0.25122793119058456,15.02,0.0,6.437,6.437,0.13695744680851066,0.26808691715708466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,219.80851063829786,9.941149841557277,225.0
UmVhY3Rpb246Nzgy,7.0,78.0,71.0,31.0,31.333333333333332,7.0,63.0,87.0,24.0,77.33333333333333,9.555555555555557,63.0,14.0067,195.084,181.0773,75.03003333333334,80.03597777777777,14.0067,54.8,2041.4,1986.6000000000001,719.7500000000001,881.1000000000003,54.8,10.0,16.0,6.0,13.666666666666666,2.4444444444444446,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,91.0,30.0,66.0,2.28,3.44,1.1600000000000001,2.92,0.42666666666666675,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,24.0,19.0,11.666666666666666,8.222222222222221,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,15.02,5.914999999999999,12.964583333333332,2.573055555555556,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246Nzcy,7.0,78.0,71.0,31.0,31.333333333333332,7.0,63.0,87.0,24.0,77.33333333333333,9.555555555555557,63.0,14.0067,195.084,181.0773,75.03003333333334,80.03597777777777,14.0067,54.8,2041.4,1986.6000000000001,719.7500000000001,881.1000000000003,54.8,10.0,16.0,6.0,13.666666666666666,2.4444444444444446,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,91.0,30.0,66.0,2.28,3.44,1.1600000000000001,2.92,0.42666666666666675,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,24.0,19.0,11.666666666666666,8.222222222222221,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,15.02,5.914999999999999,12.964583333333332,2.573055555555556,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246NzU2,7.0,78.0,71.0,31.0,31.333333333333332,7.0,63.0,87.0,24.0,77.33333333333333,9.555555555555557,63.0,14.0067,195.084,181.0773,75.03003333333334,80.03597777777777,14.0067,54.8,2041.4,1986.6000000000001,719.7500000000001,881.1000000000003,54.8,10.0,16.0,6.0,13.666666666666666,2.4444444444444446,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,91.0,30.0,66.0,2.28,3.44,1.1600000000000001,2.92,0.42666666666666675,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,24.0,19.0,11.666666666666666,8.222222222222221,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,15.02,5.914999999999999,12.964583333333332,2.573055555555556,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246Nzc0,7.0,78.0,71.0,31.0,31.333333333333332,7.0,63.0,87.0,24.0,77.33333333333333,9.555555555555557,63.0,14.0067,195.084,181.0773,75.03003333333334,80.03597777777777,14.0067,54.8,2041.4,1986.6000000000001,719.7500000000001,881.1000000000003,54.8,10.0,16.0,6.0,13.666666666666666,2.4444444444444446,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,91.0,30.0,66.0,2.28,3.44,1.1600000000000001,2.92,0.42666666666666675,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,24.0,19.0,11.666666666666666,8.222222222222221,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,15.02,5.914999999999999,12.964583333333332,2.573055555555556,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246Nzc2,7.0,78.0,71.0,31.0,31.333333333333332,7.0,63.0,87.0,24.0,77.33333333333333,9.555555555555557,63.0,14.0067,195.084,181.0773,75.03003333333334,80.03597777777777,14.0067,54.8,2041.4,1986.6000000000001,719.7500000000001,881.1000000000003,54.8,10.0,16.0,6.0,13.666666666666666,2.4444444444444446,10.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,91.0,30.0,66.0,2.28,3.44,1.1600000000000001,2.92,0.42666666666666675,2.28,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,2.3333333333333335,1.5555555555555554,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,5.0,24.0,19.0,11.666666666666666,8.222222222222221,5.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,15.02,5.914999999999999,12.964583333333332,2.573055555555556,9.105,0.0,6.437,6.437,2.1456666666666666,2.8608888888888893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0
UmVhY3Rpb246Njc5,1.0,28.0,27.0,9.5,9.25,1.0,61.0,92.0,31.0,83.0,11.0,92.0,1.00794,58.6934,57.68546,19.17717,19.758114999999997,1.00794,14.01,1728.0,1713.99,452.705,637.6475,14.01,1.0,16.0,15.0,7.0,6.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,31.0,124.0,93.0,63.0,32.0,31.0,1.91,3.44,1.53,2.4375,0.50125,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,4.5,3.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,6.615,10.32,3.705,8.16375,1.54875,6.615,0.0,7.853,7.853,3.9265,3.9265,7.853,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,12.0,225.0,213.0,156.25,72.125,194.0
UmVhY3Rpb246NzE2,1.0,28.0,27.0,9.5,9.25,1.0,61.0,92.0,31.0,83.0,11.0,92.0,1.00794,58.6934,57.68546,19.17717,19.758114999999997,1.00794,14.01,1728.0,1713.99,452.705,637.6475,14.01,1.0,16.0,15.0,7.0,6.0,1.0,1.0,4.0,3.0,2.0,1.0,1.0,31.0,124.0,93.0,63.0,32.0,31.0,1.91,3.44,1.53,2.4375,0.50125,2.2,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,4.5,3.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,6.615,10.32,3.705,8.16375,1.54875,6.615,0.0,7.853,7.853,3.9265,3.9265,7.853,0.0,0.5953947,0.5953947,0.148848675,0.22327301250000003,0.0,12.0,225.0,213.0,156.25,72.125,194.0
UmVhY3Rpb246NzQ4,8.0,28.0,20.0,14.666666666666666,8.888888888888888,8.0,61.0,87.0,26.0,78.33333333333333,11.555555555555557,87.0,15.9994,58.6934,42.693999999999996,30.230733333333333,18.975111111111108,15.9994,54.8,1728.0,1673.2,612.5333333333333,743.6444444444445,54.8,10.0,16.0,6.0,14.0,2.6666666666666665,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,124.0,58.0,85.33333333333333,25.777777777777775,66.0,1.91,3.44,1.53,2.9299999999999997,0.68,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.333333333333333,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,9.105,10.32,1.2149999999999999,9.51,0.5399999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.19846490000000003,0.26461986666666665,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0
UmVhY3Rpb246NDMzMDQ1,1.0,28.0,27.0,25.45,4.590000000000001,28.0,61.0,92.0,31.0,63.85,5.130000000000001,61.0,1.00794,58.6934,57.68546,53.24982299999999,9.798438600000003,58.6934,14.01,1728.0,1713.99,1557.827,306.3114,1728.0,1.0,15.0,14.0,9.45,1.2675000000000005,10.0,1.0,4.0,3.0,3.725,0.49499999999999994,4.0,31.0,124.0,93.0,115.7,14.939999999999998,124.0,1.91,3.04,1.1300000000000001,1.9599999999999997,0.08999999999999989,1.91,1.0,2.0,1.0,1.925,0.13874999999999998,2.0,0.0,3.0,3.0,0.075,0.14625,0.0,0.0,8.0,8.0,7.2,1.44,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,9.2,1.4400000000000006,10.0,0.0,1.0,1.0,0.075,0.13875,0.0,0.0,3.0,3.0,0.075,0.14625,0.0,0.0,2.0,2.0,1.8,0.36,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.95,0.14250000000000002,2.0,6.615,14.76875,8.15375,10.15334375,0.5307515625000008,10.32,0.0,7.853,7.853,0.7499,1.34982,0.0,0.0,0.5953947,0.5953947,0.53585523,0.10717104600000002,0.5953947,194.0,225.0,31.0,221.9,5.579999999999996,225.0
UmVhY3Rpb246NzA5,1.0,28.0,27.0,7.6,8.16,1.0,61.0,92.0,31.0,83.8,9.84,92.0,1.00794,58.6934,57.68546,15.144783999999998,17.419446399999998,1.00794,14.01,1728.0,1713.99,366.616,544.5536,14.01,1.0,15.0,14.0,5.6,5.5200000000000005,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,124.0,93.0,57.6,31.920000000000005,31.0,1.91,3.04,1.1300000000000001,2.31,0.2919999999999999,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,3.6,3.12,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6,0.72,1.0,6.615,14.76875,8.15375,8.98675,2.8461000000000003,6.615,0.0,7.853,7.853,5.9992,2.39968,7.853,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0
UmVhY3Rpb246NzMz,1.0,28.0,27.0,7.6,8.16,1.0,61.0,92.0,31.0,83.8,9.84,92.0,1.00794,58.6934,57.68546,15.144783999999998,17.419446399999998,1.00794,14.01,1728.0,1713.99,366.616,544.5536,14.01,1.0,15.0,14.0,5.6,5.5200000000000005,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,124.0,93.0,57.6,31.920000000000005,31.0,1.91,3.04,1.1300000000000001,2.31,0.2919999999999999,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,3.6,3.12,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.6,0.72,1.0,6.615,14.76875,8.15375,8.98675,2.8461000000000003,6.615,0.0,7.853,7.853,5.9992,2.39968,7.853,0.0,0.5953947,0.5953947,0.11907894000000001,0.190526304,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0
