ID,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
UmVhY3Rpb246NzIw,2.0,0.0,5.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
UmVhY3Rpb246NzQy,2.0,0.0,5.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0
UmVhY3Rpb246NDMyOTg1,2.0,0.0,6.0,14.0,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364
UmVhY3Rpb246NDM1NzAx,2.0,0.0,6.0,14.0,0.09090909090909091,0.0,0.2727272727272727,0.6363636363636364
UmVhY3Rpb246MzM5MTYx,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
UmVhY3Rpb246MzM5MTYy,2.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
UmVhY3Rpb246MzM5MDg4,2.0,1.0,10.0,0.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.0
UmVhY3Rpb246MzM5MDg5,2.0,1.0,10.0,0.0,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.0
UmVhY3Rpb246NDM1Njk3,2.0,2.0,10.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0
UmVhY3Rpb246MzM5Njg3,2.0,2.0,10.0,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5
UmVhY3Rpb246MzM5Njg4,2.0,2.0,10.0,14.0,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.5
UmVhY3Rpb246NDM1Njc1,2.0,3.0,10.0,14.0,0.06896551724137931,0.10344827586206896,0.3448275862068966,0.4827586206896552
UmVhY3Rpb246MzM5NjY4,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246NzAx,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246Njg1,2.0,0.0,10.0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0
UmVhY3Rpb246NzE4,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Njgx,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NDMzMDc1,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NDMzMDgx,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NzU4,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NDMxNjA5,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NDM1NTM3,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246ODI3MTg=,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NzYx,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Njcx,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Nzg4,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Nzc4,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Nzgz,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Nzg1,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246Nzgx,2.0,0.0,7.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
UmVhY3Rpb246NzMw,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NzA1,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NzYy,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NDMzMDA5,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NzQ3,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NzI4,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246ODA2,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246ODA1,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NDM1Njk1,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246NzY0,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246Nzc3,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246Nzk5,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246Nzk2,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246ODAw,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246ODAx,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
UmVhY3Rpb246Nzk3,1.0,0.0,7.0,0.0,0.125,0.0,0.875,0.0
